id,threads,time,n,O3,OpenMP,source
gemm.openmp26uevofkly79058p,27,0.078974,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.068476,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.078351,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.06851,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.068504,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.068508,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.069784,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.078267,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.068537,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.068562,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,29,0.068607,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.068483,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.068546,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.068532,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.068445,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.06853,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.068515,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.06851,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.078317,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.068761,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,31,0.068511,100,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,0.0,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,0.0,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,0.0,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,1,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,3,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,5,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,2e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,7,1e-06,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019514,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019531,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019486,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.01961,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019555,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019571,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019567,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019506,10,1,1,gemm.openmp
